time,water_level
2023-01-10 02:00:00,26.948898697141644
2023-01-10 03:00:00,27.547670231482535
2023-01-10 04:00:00,26.97283867690103
2023-01-10 05:00:00,26.704925810006415
2023-01-10 06:00:00,25.281024303484276
2023-01-10 07:00:00,26.103147409178302
2023-01-10 08:00:00,25.795607103045178
2023-01-10 09:00:00,25.73196893013725
2023-01-10 10:00:00,27.919031664257336
2023-01-10 11:00:00,26.179293174000282
2023-01-10 12:00:00,27.67613966553134
2023-01-10 13:00:00,26.89341587799179
2023-01-10 14:00:00,27.384433910624946
2023-01-10 15:00:00,26.507911279315575
2023-01-10 16:00:00,26.730711653879077
2023-01-10 17:00:00,26.47755308145659
2023-01-10 18:00:00,25.585728963394132
2023-01-10 19:00:00,27.167356345784516
2023-01-10 20:00:00,25.842317087322566
2023-01-10 21:00:00,25.072947899294363
2023-01-10 22:00:00,26.936416887721503
2023-01-10 23:00:00,25.531332038221148
2023-01-11 00:00:00,27.821375753058742
2023-01-11 01:00:00,27.861785731007764
2023-01-11 02:00:00,27.744593170661346
2023-01-11 03:00:00,26.110476100766334
2023-01-11 04:00:00,25.046369849586604
2023-01-11 05:00:00,27.784955687763176
2023-01-11 06:00:00,26.28455244495194
2023-01-11 07:00:00,27.89996445713101
2023-01-11 08:00:00,27.89085993126776
2023-01-11 09:00:00,27.55902836640208
2023-01-11 10:00:00,25.883346676208756
2023-01-11 11:00:00,26.155293185805775
2023-01-11 12:00:00,27.553410014550572
2023-01-11 13:00:00,25.950766015468833
2023-01-11 14:00:00,25.508478240058277
2023-01-11 15:00:00,26.67040378737505
2023-01-11 16:00:00,27.808464322482344
2023-01-11 17:00:00,27.08808939002492
2023-01-11 18:00:00,26.710183510268095
2023-01-11 19:00:00,25.291529481312306
2023-01-11 20:00:00,26.84502168009751
2023-01-11 21:00:00,27.97016155031279
2023-01-11 22:00:00,25.42025204570957
2023-01-11 23:00:00,26.55498895709121
2023-01-12 00:00:00,27.632119215783867
2023-01-12 01:00:00,27.222305853262615
2023-01-12 02:00:00,27.091047222985804
2023-01-12 03:00:00,27.107452251961327
2023-01-12 04:00:00,26.078473453659264
2023-01-12 05:00:00,25.88077553279348
2023-01-12 06:00:00,27.42808346643554
2023-01-12 07:00:00,27.430340184037544
2023-01-12 08:00:00,27.601216955740313
2023-01-12 09:00:00,27.739721657669413
2023-01-12 10:00:00,26.534027196582812
2023-01-12 11:00:00,26.5045488840616
2023-01-12 12:00:00,27.394885536900325
2023-01-12 13:00:00,26.949891792333297
2023-01-12 14:00:00,27.10590063177311
2023-01-12 15:00:00,27.387378008308303
2023-01-12 16:00:00,27.6700160254527
2023-01-12 17:00:00,26.01398547055461
2023-01-12 18:00:00,26.126748857919832
2023-01-12 19:00:00,25.28194581952261
2023-01-12 20:00:00,26.734840422988523
2023-01-12 21:00:00,25.107826821390226
2023-01-12 22:00:00,26.39679405439738
2023-01-12 23:00:00,26.62793390412273
2023-01-13 00:00:00,25.859623756384853
2023-01-13 01:00:00,26.772499781707033
2023-01-13 02:00:00,25.091500749817147
2023-01-13 03:00:00,25.112044566247643
2023-01-13 04:00:00,27.467801681978976
2023-01-13 05:00:00,26.080571924233787
2023-01-13 06:00:00,25.381181537955655
2023-01-13 07:00:00,26.566729780164412
2023-01-13 08:00:00,27.30998065929583
2023-01-13 09:00:00,25.64746308249053
2023-01-13 10:00:00,26.868671427457002
2023-01-13 11:00:00,25.256042394981304
2023-01-13 12:00:00,25.15504516350582
2023-01-13 13:00:00,26.594063894704444
2023-01-13 14:00:00,26.62190536483032
2023-01-13 15:00:00,26.91228970449462
2023-01-13 16:00:00,27.178274001167985
2023-01-13 17:00:00,27.927556238387602
2023-01-13 18:00:00,26.548901044903587
2023-01-13 19:00:00,25.968869418823736
2023-01-13 20:00:00,27.38555858430611
2023-01-13 21:00:00,25.812496753786224
2023-01-13 22:00:00,26.31691426211691
2023-01-13 23:00:00,25.235369144026798
2023-01-14 00:00:00,25.076052230246372
2023-01-14 01:00:00,27.887945244033777
2023-01-14 02:00:00,27.50794036153662
2023-01-14 03:00:00,27.087922618281095
2023-01-14 04:00:00,26.226858833242808
2023-01-14 05:00:00,25.519882960212538
2023-01-14 06:00:00,25.46931112801326
2023-01-14 07:00:00,25.750728694493787
2023-01-14 08:00:00,26.647679994118363
2023-01-14 09:00:00,27.143787768100186
2023-01-14 10:00:00,26.980592130153195
2023-01-14 11:00:00,25.839801690837827
2023-01-14 12:00:00,27.864595841989583
2023-01-14 13:00:00,27.213690750087306
2023-01-14 14:00:00,26.663062157534203
2023-01-14 15:00:00,26.835162238703056
2023-01-14 16:00:00,26.25880018728337
2023-01-14 17:00:00,25.74319296850347
2023-01-14 18:00:00,26.067918035953785
2023-01-14 19:00:00,27.27353833139311
2023-01-14 20:00:00,25.043180465889268
2023-01-14 21:00:00,25.34821792152075
2023-01-14 22:00:00,25.138007926065256
2023-01-14 23:00:00,25.12218640695691
2023-01-15 00:00:00,27.56638175203302
2023-01-15 01:00:00,27.110973578140072
2023-01-15 02:00:00,26.422521487261974
2023-01-15 03:00:00,25.293502481953006
2023-01-15 04:00:00,26.4748476253505
2023-01-15 05:00:00,26.420415312341696
2023-01-15 06:00:00,25.519605609730046
2023-01-15 07:00:00,26.301554947713917
2023-01-15 08:00:00,26.19551420319212
2023-01-15 09:00:00,26.847550294156648
2023-01-15 10:00:00,26.905280952602933
2023-01-15 11:00:00,25.135912029316135
2023-01-15 12:00:00,26.123837843879414
2023-01-15 13:00:00,26.877579747142708
2023-01-15 14:00:00,26.509408775740262
2023-01-15 15:00:00,27.569469523564965
2023-01-15 16:00:00,26.976080894856835
2023-01-15 17:00:00,25.488803281244287
2023-01-15 18:00:00,25.211706242201288
2023-01-15 19:00:00,26.927257834618946
2023-01-15 20:00:00,25.079533931624866
2023-01-15 21:00:00,26.75732674382039
2023-01-15 22:00:00,27.820690724274872
2023-01-15 23:00:00,26.726422533627638
2023-01-16 00:00:00,26.164509778619564
2023-01-16 01:00:00,26.92986465532706
2023-01-16 02:00:00,26.37475867147455
2023-01-16 03:00:00,26.636850367947805
2023-01-16 04:00:00,27.824394426329576
2023-01-16 05:00:00,26.15830791340232
2023-01-16 06:00:00,27.883571691471744
2023-01-16 07:00:00,27.716051925868193
2023-01-16 08:00:00,25.587373404367888
2023-01-16 09:00:00,25.208083902625496
2023-01-16 10:00:00,25.30233400413228
2023-01-16 11:00:00,25.05466547695465
2023-01-16 12:00:00,25.283328882267785
2023-01-16 13:00:00,27.04902032024907
2023-01-16 14:00:00,25.213565945380687
2023-01-16 15:00:00,25.956926890881284
2023-01-16 16:00:00,27.534625932908362
2023-01-16 17:00:00,25.069815807207476
2023-01-16 18:00:00,27.443405447766807
2023-01-16 19:00:00,25.8455643243202
2023-01-16 20:00:00,25.35449448286497
2023-01-16 21:00:00,27.09021149609245
2023-01-16 22:00:00,26.886828540339653
2023-01-16 23:00:00,27.63241604058116
2023-01-17 00:00:00,27.205213131411657
2023-01-17 01:00:00,27.410442791154544
2023-01-17 02:00:00,25.84610371771392
2023-01-17 03:00:00,25.53231863133917
2023-01-17 04:00:00,27.251844254922574
2023-01-17 05:00:00,27.420504217801792
2023-01-17 06:00:00,27.97151542600202
2023-01-17 07:00:00,26.23785303073428
2023-01-17 08:00:00,26.116054257378348
2023-01-17 09:00:00,27.32923888222599
2023-01-17 10:00:00,26.022410620759054
2023-01-17 11:00:00,27.792271976810696
2023-01-17 12:00:00,27.575238255529037
2023-01-17 13:00:00,26.286982082125053
2023-01-17 14:00:00,27.25261320337449
2023-01-17 15:00:00,27.263628622254046
2023-01-17 16:00:00,25.3093716065078
2023-01-17 17:00:00,27.7076587200387
2023-01-17 18:00:00,26.515757117343572
2023-01-17 19:00:00,27.479372398323225
2023-01-17 20:00:00,25.960148803091837
2023-01-17 21:00:00,27.6865696854886
2023-01-17 22:00:00,26.167605036202488
2023-01-17 23:00:00,25.032512954440897
2023-01-18 00:00:00,27.71614592925779
2023-01-18 01:00:00,25.2738600303584
2023-01-18 02:00:00,25.957940912771246
2023-01-18 03:00:00,27.850185901152415
2023-01-18 04:00:00,27.851821440812667
2023-01-18 05:00:00,26.720313664369858
2023-01-18 06:00:00,26.895511636509397
2023-01-18 07:00:00,26.34533656593496
2023-01-18 08:00:00,25.879632315094195
2023-01-18 09:00:00,25.985993636109747
2023-01-18 10:00:00,27.017555368231115
2023-01-18 11:00:00,27.25712358831304
2023-01-18 12:00:00,27.374737131177547
2023-01-18 13:00:00,27.368854428383663
2023-01-18 14:00:00,25.27361830914607
2023-01-18 15:00:00,26.483260914107746
2023-01-18 16:00:00,25.172676280049934
2023-01-18 17:00:00,26.648586646971207
2023-01-18 18:00:00,26.324591504120132
2023-01-18 19:00:00,27.6631125482749
2023-01-18 20:00:00,26.052745037656237
2023-01-18 21:00:00,25.351201049282817
2023-01-18 22:00:00,25.428975046158506
2023-01-18 23:00:00,27.284531895152416
2023-01-19 00:00:00,26.854654189948782
2023-01-19 01:00:00,25.30336802836837
2023-01-19 02:00:00,25.252320418344993
2023-01-19 03:00:00,27.10290739437736
2023-01-19 04:00:00,25.21828901909258
2023-01-19 05:00:00,27.465580177871068
2023-01-19 06:00:00,27.11872668146949
2023-01-19 07:00:00,25.2440463419257
2023-01-19 08:00:00,25.254513142255576
2023-01-19 09:00:00,27.95991873550353
2023-01-19 10:00:00,26.12281238726836
2023-01-19 11:00:00,26.111926441200673
2023-01-19 12:00:00,27.438398701772506
2023-01-19 13:00:00,27.841745732151576
2023-01-19 14:00:00,27.958003191468613
2023-01-19 15:00:00,27.260134555776826
2023-01-19 16:00:00,26.128778756592748
2023-01-19 17:00:00,25.250502150096008
2023-01-19 18:00:00,27.33144074778231
2023-01-19 19:00:00,26.675212749207414
2023-01-19 20:00:00,26.27266602774093
2023-01-19 21:00:00,27.719063155284207
2023-01-19 22:00:00,25.333592446918455
2023-01-19 23:00:00,26.477875312872577
2023-01-20 00:00:00,25.034060934302257
2023-01-20 01:00:00,26.405981925982378
2023-01-20 02:00:00,25.16890982704551
2023-01-20 03:00:00,25.356453748804217
2023-01-20 04:00:00,25.352578740331314
2023-01-20 05:00:00,26.94763090634819
2023-01-20 06:00:00,27.23813463779627
2023-01-20 07:00:00,26.75010629529148
2023-01-20 08:00:00,27.886517645423627
2023-01-20 09:00:00,26.12461173857111
2023-01-20 10:00:00,25.857136258845582
2023-01-20 11:00:00,27.60579738456838
2023-01-20 12:00:00,25.67078751555836
2023-01-20 13:00:00,27.889667618321834
2023-01-20 14:00:00,25.03646342406945
2023-01-20 15:00:00,27.909636480122916
2023-01-20 16:00:00,25.129479735851728
2023-01-20 17:00:00,27.673429341094213
2023-01-20 18:00:00,26.5831033272589
2023-01-20 19:00:00,27.9788943883579
2023-01-20 20:00:00,25.221389694206195
2023-01-20 21:00:00,26.66156285320396
2023-01-20 22:00:00,27.907907606857297
2023-01-20 23:00:00,26.569293532510446
2023-01-21 00:00:00,26.888195914405788
2023-01-21 01:00:00,27.087246066953853
2023-01-21 02:00:00,26.36362319430332
2023-01-21 03:00:00,26.88267424025219
2023-01-21 04:00:00,26.7529429357693
2023-01-21 05:00:00,27.703474031472968
2023-01-21 06:00:00,25.136339141024372
2023-01-21 07:00:00,25.84288956877669
2023-01-21 08:00:00,27.851234452229676
2023-01-21 09:00:00,27.670791351672747
2023-01-21 10:00:00,26.36697025835714
2023-01-21 11:00:00,26.86039779340461
2023-01-21 12:00:00,25.8321435489434
2023-01-21 13:00:00,25.564363479171284
2023-01-21 14:00:00,26.391095214819945
2023-01-21 15:00:00,26.06005668407816
2023-01-21 16:00:00,26.750968335552617
2023-01-21 17:00:00,25.233203910894954
2023-01-21 18:00:00,27.9231844229985
2023-01-21 19:00:00,27.95863223343881
2023-01-21 20:00:00,27.094485142059234
2023-01-21 21:00:00,26.608289099032362
2023-01-21 22:00:00,25.928582848858984
2023-01-21 23:00:00,27.441385059120847
2023-01-22 00:00:00,27.054193517661638
2023-01-22 01:00:00,25.487850818034673
2023-01-22 02:00:00,27.732781553481527
2023-01-22 03:00:00,27.467611728769505
2023-01-22 04:00:00,27.84939973987577
2023-01-22 05:00:00,27.17715852516508
2023-01-22 06:00:00,26.84024558780737
2023-01-22 07:00:00,26.254729108871857
2023-01-22 08:00:00,27.79818545006204
2023-01-22 09:00:00,27.598191668501226
2023-01-22 10:00:00,25.13565601031857
2023-01-22 11:00:00,25.079100923491755
2023-01-22 12:00:00,26.129390100634147
2023-01-22 13:00:00,27.431659992345498
2023-01-22 14:00:00,27.961828387944834
2023-01-22 15:00:00,25.451250673310586
2023-01-22 16:00:00,26.782392146056406
2023-01-22 17:00:00,26.142672569893065
2023-01-22 18:00:00,27.90974319344381
2023-01-22 19:00:00,27.526356769407126
2023-01-22 20:00:00,27.514986114133414
2023-01-22 21:00:00,26.40607947938491
2023-01-22 22:00:00,26.244458507012997
2023-01-22 23:00:00,25.82022121579212
2023-01-23 00:00:00,25.16912648995278
2023-01-23 01:00:00,27.59416712876516
2023-01-23 02:00:00,27.438703027390233
2023-01-23 03:00:00,27.99915301985839
2023-01-23 04:00:00,27.989910511221716
2023-01-23 05:00:00,26.66629511680788
2023-01-23 06:00:00,27.30696224554153
2023-01-23 07:00:00,27.834297189647284
2023-01-23 08:00:00,27.548942172032234
2023-01-23 09:00:00,25.742044305229594
2023-01-23 10:00:00,26.351632405930282
2023-01-23 11:00:00,25.387478245454485
2023-01-23 12:00:00,27.862153081776167
2023-01-23 13:00:00,26.81852390335264
2023-01-23 14:00:00,25.68592841651039
2023-01-23 15:00:00,27.01510205321757
2023-01-23 16:00:00,26.854384721373687
2023-01-23 17:00:00,26.07448815409852
2023-01-23 18:00:00,25.340672776598886
2023-01-23 19:00:00,27.014719586778398
2023-01-23 20:00:00,26.56092310271138
2023-01-23 21:00:00,27.316955175206918
2023-01-23 22:00:00,26.56049050333598
2023-01-23 23:00:00,27.55654450095562
2023-01-24 00:00:00,26.655720516323456
2023-01-24 01:00:00,26.682813914606157
2023-01-24 02:00:00,27.629960807975035
2023-01-24 03:00:00,26.210448598637193
2023-01-24 04:00:00,25.402045685351922
2023-01-24 05:00:00,25.086348028940016
2023-01-24 06:00:00,27.265411767020858
2023-01-24 07:00:00,26.860928654060395
2023-01-24 08:00:00,27.11223930429767
2023-01-24 09:00:00,25.638892484526732
2023-01-24 10:00:00,25.409114426760308
2023-01-24 11:00:00,25.043633997003646
2023-01-24 12:00:00,26.05176267641979
2023-01-24 13:00:00,26.7697530605639
2023-01-24 14:00:00,26.176732135299197
2023-01-24 15:00:00,26.31242476607119
2023-01-24 16:00:00,27.712476083481246
2023-01-24 17:00:00,26.0447664010699
2023-01-24 18:00:00,26.541968467479432
2023-01-24 19:00:00,27.35095903822343
2023-01-24 20:00:00,26.18962834696381
2023-01-24 21:00:00,26.866260100683622
2023-01-24 22:00:00,27.587091126240235
2023-01-24 23:00:00,27.848561870972926
2023-01-25 00:00:00,25.441220442787113
2023-01-25 01:00:00,27.779762875484483
2023-01-25 02:00:00,26.476348879238614
2023-01-25 03:00:00,25.774733164896876
2023-01-25 04:00:00,26.377407268714784
2023-01-25 05:00:00,27.940097725856432
2023-01-25 06:00:00,26.47785428197861
2023-01-25 07:00:00,25.986254830862524
2023-01-25 08:00:00,26.900202562950177
2023-01-25 09:00:00,25.72043685633458
2023-01-25 10:00:00,25.22758998432599
2023-01-25 11:00:00,25.386639165731946
2023-01-25 12:00:00,25.384137516873317
2023-01-25 13:00:00,25.455708080536883
2023-01-25 14:00:00,25.41648151794823
2023-01-25 15:00:00,26.922624234409643
2023-01-25 16:00:00,25.545640253197433
2023-01-25 17:00:00,26.03700184997159
2023-01-25 18:00:00,27.690365229718036
2023-01-25 19:00:00,26.421884920788617
2023-01-25 20:00:00,27.00267321556308
2023-01-25 21:00:00,25.51695961360489
2023-01-25 22:00:00,25.57686705642601
2023-01-25 23:00:00,25.122605848799438
2023-01-26 00:00:00,25.506805189216493
2023-01-26 01:00:00,25.835771017095876
2023-01-26 02:00:00,25.53103145283024
2023-01-26 03:00:00,25.266107601271166
2023-01-26 04:00:00,25.361907613301803
2023-01-26 05:00:00,26.382336304098178
2023-01-26 06:00:00,25.619001155217376
2023-01-26 07:00:00,26.092809583144227
2023-01-26 08:00:00,26.51025181256457
2023-01-26 09:00:00,27.071184485888097
2023-01-26 10:00:00,25.117936419523296
2023-01-26 11:00:00,27.398231196727128
2023-01-26 12:00:00,26.883701168472722
2023-01-26 13:00:00,25.245277095846617
2023-01-26 14:00:00,27.62073587232033
2023-01-26 15:00:00,27.76261720159544
2023-01-26 16:00:00,25.18323387956459
2023-01-26 17:00:00,25.83063294444161
2023-01-26 18:00:00,27.418603839379184
2023-01-26 19:00:00,27.244779071150976
2023-01-26 20:00:00,25.55356305806913
2023-01-26 21:00:00,25.62804797001013
2023-01-26 22:00:00,26.111416308374146
2023-01-26 23:00:00,26.453568955573065
2023-01-27 00:00:00,26.854764314590888
2023-01-27 01:00:00,26.106740918709317
2023-01-27 02:00:00,26.387604148399443
2023-01-27 03:00:00,27.24241281440127
2023-01-27 04:00:00,25.110049608671794
2023-01-27 05:00:00,25.75731083303206
2023-01-27 06:00:00,27.14004875765366
2023-01-27 07:00:00,27.685620513061597
2023-01-27 08:00:00,26.535032326347
2023-01-27 09:00:00,26.596340455795946
2023-01-27 10:00:00,25.32151603401933
2023-01-27 11:00:00,26.342237100470363
2023-01-27 12:00:00,26.59785179936507
2023-01-27 13:00:00,25.72741151090419
2023-01-27 14:00:00,25.80772969284814
2023-01-27 15:00:00,26.131852489313868
2023-01-27 16:00:00,25.06021359333318
2023-01-27 17:00:00,25.966237496749535
2023-01-27 18:00:00,25.634344020989634
2023-01-27 19:00:00,25.982492056533744
2023-01-27 20:00:00,25.359286395457755
2023-01-27 21:00:00,27.671581842219684
2023-01-27 22:00:00,26.780777360662146
2023-01-27 23:00:00,27.03730695743347
2023-01-28 00:00:00,27.367513715822014
2023-01-28 01:00:00,26.495326596787173
2023-01-28 02:00:00,25.26076086426227
2023-01-28 03:00:00,26.611319625455643
2023-01-28 04:00:00,26.760523354062638
2023-01-28 05:00:00,27.23631842255299
2023-01-28 06:00:00,26.294978638689038
2023-01-28 07:00:00,25.38274090838669
2023-01-28 08:00:00,25.851327717396174
2023-01-28 09:00:00,26.089246889195906
2023-01-28 10:00:00,26.937751723994804
2023-01-28 11:00:00,26.712334914006735
2023-01-28 12:00:00,26.068290177693537
2023-01-28 13:00:00,27.95954574637894
2023-01-28 14:00:00,26.81732445807066
2023-01-28 15:00:00,25.711680375207983
2023-01-28 16:00:00,25.30534741786121
2023-01-28 17:00:00,25.458577417552995
